Wavelength    Read Noise      Sky           Dark          A_Eff        BEF           Disp_Width    XDisp_Width
(Angstroms) (Cnt/Exposure) (Cnt/s/res)   (Cnt/s/res)      (cm^2)  (Erg/cm^2/s/res)   (N_resels)     (N_resels)
3734.7007         36.00      4.35e-07      1.39e-06    162943.0      5.96e-23         1.17         1.49
3734.7703         36.00      4.34e-07      1.39e-06    162935.6      5.96e-23         1.17         1.49
3734.8398         36.00      4.34e-07      1.39e-06    162928.1      5.95e-23         1.17         1.49
3734.9092         36.00      4.34e-07      1.39e-06    162920.7      5.95e-23         1.17         1.49
3734.9788         36.00      4.33e-07      1.39e-06    162913.3      5.95e-23         1.17         1.49
3735.0483         36.00      4.33e-07      1.39e-06    162905.9      5.95e-23         1.17         1.49
3735.1177         36.00      4.33e-07      1.39e-06    162898.5      5.95e-23         1.17         1.49
3735.1873         36.00      4.32e-07      1.39e-06    162891.2      5.95e-23         1.17         1.50
3735.2568         36.00      4.32e-07      1.39e-06    162883.8      5.95e-23         1.17         1.50
3735.3262         36.00      4.32e-07      1.39e-06    162876.4      5.95e-23         1.17         1.50
3735.3960         36.00      4.31e-07      1.39e-06    162869.0      5.95e-23         1.17         1.50
3735.4653         36.00      4.31e-07      1.39e-06    162861.7      5.95e-23         1.17         1.50
3735.5349         36.00      4.31e-07      1.39e-06    162854.3      5.95e-23         1.17         1.50
3735.6045         36.00      4.30e-07      1.39e-06    162846.9      5.94e-23         1.17         1.50
3735.6738         36.00      4.30e-07      1.39e-06    162839.6      5.94e-23         1.17         1.50
3735.7434         36.00      4.30e-07      1.39e-06    162832.2      5.94e-23         1.17         1.50
3735.8130         36.00      4.29e-07      1.39e-06    162824.8      5.94e-23         1.17         1.50
3735.8823         36.00      4.29e-07      1.39e-06    162817.5      5.94e-23         1.17         1.50
3735.9521         36.00      4.29e-07      1.39e-06    162810.1      5.94e-23         1.17         1.50
3736.0215         36.00      4.28e-07      1.39e-06    162802.7      5.94e-23         1.17         1.50
3736.0911         36.00      4.28e-07      1.39e-06    162795.3      5.94e-23         1.17         1.50
3736.1606         36.00      4.28e-07      1.39e-06    162788.0      5.94e-23         1.17         1.50
3736.2300         36.00      4.27e-07      1.39e-06    162780.6      5.94e-23         1.17         1.50
3736.2996         36.00      4.27e-07      1.39e-06    162773.2      5.93e-23         1.17         1.50
3736.3691         36.00      4.27e-07      1.39e-06    162765.9      5.93e-23         1.17         1.50
3736.4385         36.00      4.26e-07      1.39e-06    162758.5      5.93e-23         1.17         1.50
3736.5083         36.00      4.26e-07      1.39e-06    162751.1      5.93e-23         1.17         1.50
3736.5776         36.00      4.26e-07      1.39e-06    162743.8      5.93e-23         1.17         1.50
3736.6472         36.00      4.25e-07      1.39e-06    162736.4      5.93e-23         1.17         1.50
3736.7168         36.00      4.25e-07      1.39e-06    162729.0      5.93e-23         1.17         1.50
3736.7861         36.00      4.25e-07      1.39e-06    162721.7      5.93e-23         1.17         1.50
3736.8557         36.00      4.24e-07      1.39e-06    162714.3      5.93e-23         1.17         1.50
3736.9253         36.00      4.24e-07      1.39e-06    162706.9      5.93e-23         1.17         1.50
3736.9946         36.00      4.24e-07      1.39e-06    162699.6      5.93e-23         1.17         1.50
3737.0645         36.00      4.23e-07      1.39e-06    162692.2      5.92e-23         1.17         1.50
3737.1338         36.00      4.23e-07      1.39e-06    162684.8      5.92e-23         1.17         1.51
3737.2034         36.00      4.23e-07      1.39e-06    162677.4      5.92e-23         1.17         1.51
3737.2729         36.00      4.23e-07      1.39e-06    162670.1      5.92e-23         1.17         1.51
3737.3423         36.00      4.23e-07      1.39e-06    162662.7      5.92e-23         1.17         1.51
3737.4119         36.00      4.23e-07      1.39e-06    162655.3      5.92e-23         1.17         1.51
3737.4814         36.00      4.22e-07      1.39e-06    162648.0      5.92e-23         1.17         1.51
3737.5508         36.00      4.22e-07      1.39e-06    162640.6      5.92e-23         1.17         1.51
3737.6206         36.00      4.22e-07      1.39e-06    162633.2      5.92e-23         1.17         1.51
3737.6899         36.00      4.22e-07      1.39e-06    162625.9      5.92e-23         1.17         1.51
3737.7595         36.00      4.22e-07      1.39e-06    162618.5      5.92e-23         1.17         1.51
3737.8291         36.00      4.22e-07      1.39e-06    162611.1      5.92e-23         1.17         1.51
3737.8984         36.00      4.21e-07      1.39e-06    162603.8      5.92e-23         1.17         1.51
3737.9680         36.00      4.21e-07      1.39e-06    162596.4      5.92e-23         1.17         1.51
3738.0376         36.00      4.21e-07      1.39e-06    162589.0      5.92e-23         1.17         1.51
3738.1069         36.00      4.21e-07      1.39e-06    162581.7      5.92e-23         1.17         1.51
3738.1768         36.00      4.21e-07      1.39e-06    162574.3      5.92e-23         1.17         1.51
3738.2461         36.00      4.21e-07      1.39e-06    162566.9      5.92e-23         1.17         1.51
3738.3157         36.00      4.21e-07      1.39e-06    162559.5      5.92e-23         1.17         1.51
3738.3853         36.00      4.20e-07      1.39e-06    162552.2      5.92e-23         1.17         1.51
3738.4546         36.00      4.20e-07      1.39e-06    162544.8      5.92e-23         1.17         1.51
3738.5242         36.00      4.20e-07      1.39e-06    162537.4      5.92e-23         1.17         1.51
3738.5938         36.00      4.20e-07      1.39e-06    162530.1      5.92e-23         1.17         1.51
3738.6631         36.00      4.20e-07      1.39e-06    162522.7      5.92e-23         1.17         1.51
3738.7329         36.00      4.20e-07      1.39e-06    162515.3      5.92e-23         1.17         1.51
3738.8022         36.00      4.20e-07      1.39e-06    162508.0      5.92e-23         1.17         1.51
3738.8718         36.00      4.19e-07      1.39e-06    162500.6      5.92e-23         1.17         1.51
3738.9414         36.00      4.19e-07      1.39e-06    162493.2      5.92e-23         1.17         1.51
3739.0107         36.00      4.19e-07      1.39e-06    162485.9      5.92e-23         1.17         1.52
3739.0803         36.00      4.19e-07      1.39e-06    162478.5      5.92e-23         1.17         1.52
3739.1499         36.00      4.19e-07      1.39e-06    162471.1      5.91e-23         1.17         1.52
3739.2192         36.00      4.19e-07      1.39e-06    162463.8      5.91e-23         1.17         1.52
3739.2891         36.00      4.18e-07      1.39e-06    162456.4      5.91e-23         1.17         1.52
3739.3584         36.00      4.18e-07      1.39e-06    162449.0      5.91e-23         1.18         1.52
3739.4280         36.00      4.18e-07      1.39e-06    162441.6      5.91e-23         1.18         1.52
3739.4976         36.00      4.18e-07      1.39e-06    162434.3      5.91e-23         1.18         1.52
3739.5669         36.00      4.18e-07      1.39e-06    162426.9      5.91e-23         1.18         1.52
3739.6365         36.00      4.18e-07      1.39e-06    162419.5      5.91e-23         1.18         1.52
3739.7061         36.00      4.18e-07      1.39e-06    162412.2      5.91e-23         1.18         1.52
3739.7754         36.00      4.17e-07      1.39e-06    162404.8      5.91e-23         1.18         1.52
3739.8452         36.00      4.17e-07      1.39e-06    162397.4      5.91e-23         1.18         1.52
3739.9146         36.00      4.17e-07      1.39e-06    162390.1      5.91e-23         1.18         1.52
3739.9841         36.00      4.17e-07      1.39e-06    162382.7      5.91e-23         1.18         1.52
3740.0537         36.00      4.17e-07      1.39e-06    162376.5      5.91e-23         1.18         1.52
3740.1230         36.00      4.17e-07      1.39e-06    162370.7      5.91e-23         1.18         1.52
3740.1926         36.00      4.17e-07      1.39e-06    162364.8      5.91e-23         1.18         1.52
3740.2622         36.00      4.17e-07      1.39e-06    162359.0      5.91e-23         1.18         1.52
3740.3315         36.00      4.17e-07      1.39e-06    162353.2      5.91e-23         1.18         1.52
3740.4014         36.00      4.17e-07      1.39e-06    162347.3      5.91e-23         1.18         1.52
3740.4707         36.00      4.17e-07      1.39e-06    162341.5      5.91e-23         1.18         1.52
3740.5403         36.00      4.17e-07      1.39e-06    162335.6      5.91e-23         1.18         1.52
3740.6099         36.00      4.16e-07      1.39e-06    162329.8      5.91e-23         1.18         1.52
3740.6792         36.00      4.16e-07      1.39e-06    162324.0      5.91e-23         1.18         1.52
3740.7488         36.00      4.16e-07      1.39e-06    162318.1      5.91e-23         1.18         1.52
3740.8184         36.00      4.16e-07      1.39e-06    162312.2      5.91e-23         1.18         1.52
3740.8877         36.00      4.16e-07      1.39e-06    162306.4      5.91e-23         1.18         1.52
3740.9575         36.00      4.16e-07      1.39e-06    162300.6      5.91e-23         1.18         1.53
3741.0269         36.00      4.16e-07      1.39e-06    162294.7      5.91e-23         1.18         1.53
3741.0964         36.00      4.16e-07      1.39e-06    162288.8      5.91e-23         1.18         1.53
3741.1660         36.00      4.16e-07      1.39e-06    162282.9      5.91e-23         1.18         1.53
3741.2354         36.00      4.16e-07      1.39e-06    162277.0      5.91e-23         1.18         1.53
3741.3049         36.00      4.16e-07      1.39e-06    162271.1      5.91e-23         1.18         1.53
3741.3745         36.00      4.16e-07      1.39e-06    162265.2      5.91e-23         1.18         1.53
3741.4438         36.00      4.15e-07      1.39e-06    162259.3      5.91e-23         1.18         1.53
3741.5137         36.00      4.15e-07      1.39e-06    162253.3      5.91e-23         1.18         1.53
3741.5830         36.00      4.15e-07      1.39e-06    162247.4      5.91e-23         1.18         1.53
3741.6526         36.00      4.15e-07      1.39e-06    162241.5      5.91e-23         1.18         1.53
3741.7222         36.00      4.15e-07      1.39e-06    162235.6      5.91e-23         1.18         1.53
3741.7915         36.00      4.15e-07      1.39e-06    162229.7      5.91e-23         1.18         1.53
3741.8611         36.00      4.15e-07      1.39e-06    162223.8      5.91e-23         1.18         1.53
3741.9307         36.00      4.15e-07      1.39e-06    162217.9      5.91e-23         1.18         1.53
3742.0000         36.00      4.15e-07      1.39e-06    162212.0      5.91e-23         1.18         1.53
3742.0698         36.00      4.15e-07      1.39e-06    162206.1      5.91e-23         1.18         1.53
3742.1392         36.00      4.15e-07      1.39e-06    162200.3      5.91e-23         1.18         1.53
3742.2087         36.00      4.15e-07      1.39e-06    162194.5      5.91e-23         1.18         1.53
3742.2783         36.00      4.14e-07      1.39e-06    162188.6      5.91e-23         1.18         1.53
3742.3477         36.00      4.14e-07      1.39e-06    162182.8      5.91e-23         1.18         1.53
3742.4172         36.00      4.14e-07      1.39e-06    162177.0      5.91e-23         1.18         1.53
3742.4868         36.00      4.14e-07      1.39e-06    162171.1      5.91e-23         1.18         1.53
3742.5562         36.00      4.14e-07      1.39e-06    162165.3      5.91e-23         1.18         1.53
